,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
649,1805097301,Genentech,"['You have a PhD in Bioinformatics, Biostatistics,      Computational Biology or similar field, with at least 2 to 5 years of      post-doctoral experience in basic or translational research in the field      of Immunology. ', 'You have a strong scientific publication record. ', 'You enjoy using creative and novel informatic      approaches and datasets to bring new insights to biological problems, and      then working closely with biomarker scientists to develop those ideas      experimentally. ', 'You have experience working with high dimensional data      (e.g. single cell sequence assays, genotype or WGS data, proteomics data,      etc.). ', 'You have demonstrated competence in languages such as R      or Python for bioinformatics analyses. ', 'You are intensely curious about the biology of disease      and eager to contribute to scientific efforts focused on understanding the      molecular mechanisms underlying disease etiology. ', 'You are able to present complex results, both verbally      and in writing, to computational and non-computational audiences. ', 'You can work successfully as the bioinformatics lead in      cross-functional teams that contribute to drug and biomarker development. ', 'All of the above, and: ', 'You have demonstrated experience directing scientists      (e.g., PhD students, post-docs, scientists or other researchers in an      industry setting) who each work independently on a diverse set of research      projects. You also have demonstrated ability to direct the scientific and      professional development of such scientists. ', 'You have sophisticated understanding of relevant      concepts in Immunology and Computational Biology.']",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
651,1743445107,Texas Children's Hospital,"[' Generate and communicate business and clinical insights, using various techniques and understanding the strengths and risks of different approaches to data analysis ', ' Develop algorithms and predictive models to solve critical business problems ', ' Communicate data insights and acts as a data storyteller by translating data analyses into easily-understandable dialogue and terms to influence business decisions or actions ', ' Provide statistical and advanced analytics expertise as needed to data architects, developers, project teams, and leadership team ',  Estimate times to complete individual tasks and accurately communicate status's on individual assignments and prioritizes to complete tasks on schedule """, ' Participate in the development and maintenance programming activities with management, other Information Services personnel, users, or vendors during all phases of the project life cycle ',empty,empty, ' A master’s degree in mathematics, computer science, statistics, engineering, analytics, life sciences, or a specific healthcare field (such as nursing, pharmacy, respiratory, etc.) ', ' A Ph.D. is preferred ', ' A minimum of 5 years’ experience in data science, data analytics, business analysis, data modeling, statistical analysis, statistical modeling, or machine learning ', ' A Ph.D. may substitute for 2 years of experience ',empty," ]""",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
653,1782881346,dunnhumby,"['Build strong relationships with internal contacts & external clients to ensure full understanding of client challenges, growth strategy and agreed measures of success for the project.', , ' ', 'Investigate and implement the most appropriate analytical technique for each project, role modeling the re-use & further development of global solutions or code written by others.', , ' ', 'Deploy, and mentor the team to deploy, data science algorithms and market products on chosen tech stack for efficient and cost-effective delivery.', , ' ', 'Lead and execute projects that distil complex problems into compelling insights that resonate with clients and lead them to action.', , ' ', 'Spot opportunities to grow client engagement by proactively solving client’s strategic questions, using a mix of products and advanced data science techniques that support executive decision making and call to action.', , ' ', 'Participate in client meetings as required to present methodology and solutions through effective story telling techniques.', , ' ', 'Work closely with global products team to provide market feedback for enhancing an existing product offering or augmenting the catalogue with a market-based product that can become global offering.', , ' ', 'Ensure smooth running of your projects and support junior team members with their projects.', , ' ', 'Lead by example by following dunnhumby Quality Assurance processes, ways of working and  coding standards.', , ' ', 'Provide advice and support to colleagues to resolve challenges and support code reviews.', , ' ', 'Applied and Research Data Scientist teams ', 'Client / Commercial teams ', 'Global Capability teams ', 'Data Science Engineering teams ', 'Senior Retail/Customer Packaged Goods Analysts and Insights contacts ', 'Bachelor’s degree or equivalent in Mathematics, Economics, Applied Statistics, Computer Science, Physics, Engineering or related field. ', 'Experience focussing on the practical & pragmatic use of data and a passion for connecting your work directly to the customer experience, making a real and tangible impact. ', 'Experience with handling large data volumes with modern data processing tools, e.g. by using Hadoop / Spark / SQL / Python. ', 'Analytical Techniques ', 'Analytical Technology ', 'Desk Research ', 'Prototyping ', 'Quality Assurance and Testing ', 'Statistical Modelling ', 'Programming (Python, SQL, R, …) ', 'Data Interpretation/ Insight Analysis ', 'Data Visualisation ', 'Insight Storytelling ', 'Client relationship building and management ', 'Presentation skills ', 'Master’s degree or equivalent in in Computer Science, Artificial Intelligence, Machine Learning, Applied Statistics, Physics, Engineering or related field. ', 'Programming experience on any standard data mining and modelling packages such as Python and R. ', 'Experience of applying advanced statistical models and machine learning algorithms to solve a variety of ', Here you'll be part of a culture that welcomes participation and discussion at all levels. """, 'You’ll get to work in an internationally collaborative environment alongside teams of ambitious, inquisitive and forward-thinking individuals. ', 'We believe that learning and development never stops and provide opportunities to feed your curiosity to understand, improve, and learn; encouraging everyone to build on the best of what we do. '," ""You'll have the opportunity to work with ground-breaking technology delivering extraordinary impact for our customers. """, 'We’re a great believer in work-life balance offering flexible working hours plus an extra day off on your birthday. '," ""dunnhumby's spirit of community and the diversity of our people's skills", backgrounds and experiences makes us stronger. We continuously seek to build an environment of inclusion," equality and respect because we know that will make us the best business we can be. """, 'At dunnhumby, we value and respect difference and are committed to building an inclusive culture by creating an environment where you can balance a successful career with your commitments and interests outside of work. We believe that you will do your best at work if you have a work / life balance. Some roles lend themselves to flexible options more than others, so if this is important to you please raise this with your recruiter," as we are open to discussing agile working opportunities during the hiring process.']""",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
654,1861068857,KORE1,"['Analyze and understand how users interact with our platform and features, and improve our platform', 'Manage the design and execution of experiments, models, and other analyses to drive strategic decision making', 'Communicate your findings directly and via visualizations', 'Develop data-driven features that drive new products (e.g. improved search results, stock recommendations)', 'Help define and shape a data-driven culture and experimentation mindset', 'Database querying: Postgres, S3, Redis', 'Using relevant tools and services: Redshift, S3, Spark, Hadoop, Hive, Periscope, and third-party analytics services', 'Using advanced algorithms and statistics: regression, simulation, scenario analysis, modeling, clustering, segmenting, decision trees', 'Demonstrated ability to learn and master new technologies and techniques', 'Experience coordinating and communicating across teams', A master's degree or higher in Computer Science"," Statistics or related fields""]""",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
655,1832852629,Carrot Health,"['Drive analytics strategy and deliver data science solutions to support Carrot MarketView SaaS offering', 'Build predictive models and segmentation models to support consumer marketing, engagement, and risk identification; communicate results to internal stakeholders', 'Create scalable and repeatable predictive modeling approaches and documentation', 'Discover insights and identify opportunities using statistical, data mining, and machine learning techniques', 'Identify and acquire new data assets that improve consumer insight and predictive modeling accuracy', 'Identify ways to create meta data from existing data assets to improve consumer insight and predictive modeling accuracy execute on the strategies identified', 'Research new value-added data sources to enhance Carrot Health s consumer database and work with Data Engineering and the Development team to support build-out of robust data models which will support predictive modeling and machine learning', 'Respond to customer needs with data and analytic-driven solutions', 'Build predictive models, segmentation models, and create other data-driven insights to support product marketing and sales', 'Research and apply new statistical learning model approaches to improve Carrot Health s modeling capabilities', 'Other projects and tasks as assigned']",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
656,1854491173,Glocomms,"['Manage a team of data scientists focused on a diverse range of problems ', 'Establish short and long-term strategic roadmaps, negotiating priorities across multiple business verticals ', 'Provide technical leadership and career mentorship to data scientists ', 'Work with data leadership to identify high-leverage opportunities ', 'Establish best practices for conducting rigorous A/B tests for product development ', 'Motivate team by championing a culture of data informed services ', '7+ years of industry experience ', 'Experience managing and mentoring a team of data scientists ', 'Demonstrated history of building data products ', 'A good grasp of Python or Java and SQL ', 'Working experience with commercial recommender and/or content ranking systems ', 'Graduate degree in CS, Statistics, or data-related program is preferred ', 'A supportive, inclusive atmosphere on a team that values your contributions ', 'Opportunities for personal and professional growth via work experience, offerings from our in-house Learning Team, Employee Resource Groups, and more ', 'An attractive compensation package, including salary and equity ', 'A generous and well-rounded benefits program featuring PTO and unlimited sick time, comprehensive medical benefits, a family leave policy, access to mental health platforms, retirement plans, gym and wellness discounts, and much more ']",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
658,1877062342,"Embodied, Inc.","['Lead efforts to extract meaningful insights from large amounts of multimodal data', 'Design and implement data solutions for emerging machine learning efforts, statistical insights, and quality assurance', 'Design and implement data processes enabling efficient parsing, understanding, visualization, and modeling', 'Design and implement data collection and annotation efforts (including crowd-sourced data collection and in-house)', 'Evaluate our conversational AI and human-robot interaction solutions, identify errors/regressions, and propose solutions to complex problems', 'Communicate statistical findings to teams of AI/ML experts as well as company management', 'Work collaboratively with:', 'A team of top machine learning and AI experts to improve and personalize user perception and experience', 'Domain experts to implement interactive and conversational features and behaviors', 'Creative team of writers, UX designers, and animators to develop engaging multimodal content', 'Bachelor’s Degree (or equivalent) in Statistics, Mathematics, Computer Science, or similar.', '3+ years of professional experience building data mining solutions at scale', 'End-to-end experience working with multimodal data from collection to insight', 'Professional experience in leveraging software for data storage, processing, and analysis including NoSQL, Elasticsearch, and R.\xa0', 'Excellent applied statistics skills, including statistical testing, data modeling, etc.', 'Professional experience in programming with Python, R, or Matlab', 'Experience in data visualization techniques and software (e.g., D3.js, GGPlot)', 'Excellent communication skills to effectively communicate business relevant data insights', 'Master’s degree or PhD (or equivalent) in Statistics, Mathematics, Computer Science, or similar.', 'Strong programming skills in implementing efficient algorithms for large multimodal data analysis', 'Experience collecting large quantities of data through crowdsourcing technologies (e.g., Amazon Mechanical Turk)', 'A love of designing beautiful and intuitive data visualizations. Tell us your favorite data viz, ours is Napoleon’s March to Moscow!']",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
659,1831374168,Thompson Technologies,"['Python, SQL, Machine Learning (experience with TensorFlow, Neural Networks, Deep Learning is preferred)', 'Analytics, writing predictive code that generates analysis that can be used by business teams to forecast business decisions']",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
661,1545311626,SentiLink,"['Be responsible for SentiLink’s fraud detection models through the model development lifespan - from data acquisition decisions through featurization, focusing labeling resources, model training, productionalization, and monitoring', 'Work with product and engineering teams to develop new identity verification products', 'Write production-ready code that can be relied on for real-time decision making by our partners', 'Perform analyses that will inform data acquisition, product development, risk operations priorities, and sales efforts', 'Work with engineering to access necessary data, maintain data quality, and support data access for other teams', 'Dig deep to identify new trends in fraud and update our models to capture them', 'A graduate degree in a technical field and 1+ years relevant work experience OR 3+ years relevant work experience (e.g. data scientist, machine learning engineer)', 'Interest in developing domain expertise for product-focused work - a background in fraud is not required, but willingness to learn is', 'Understanding of different machine learning models and their trade-offs', 'Ability to perform statistical analysis', 'Experience writing production code and tests', 'Detail oriented and thoughtful -- someone we can rely on to make business-changing decisions', 'Ability and desire to take initiative and drive projects to completion', 'Bonus for familiarity with: fintech or adjacent industries; identity solutions; distributed computing frameworks; data engineering; AWS; SQL', 'Work culture that gives you the time, space, and support required to build great things', 'Awesome co-workers and cool team activities (go-karting, scuba diving, blacksmithing, etc.)', 'Insurance (medical/dental/vision) for you and your dependents', '401k with matching', 'Unlimited PTO']",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
662,1849186182,Hinge,"['Translate product and business objectives to data science problems and vice versa ', 'Partner with stakeholders and collaborators to prioritize and coordinate projects ', 'Apply statistical inference to draw rigorous conclusions from data ', 'Use a combination of exploratory analysis and data mining techniques to identify and understand trends and anomalies ', '(Within 6 months) Manage a small team of data scientists while continuing to spend about 50% of time doing hands-on work ', '4+ years of experience as data scientist ', '1+ years of experience as manager or tech lead ', 'Strong knowledge of statistics and machine learning ', 'Experience with A/B testing ', 'Proficiency in SQL and either Python (preferred) or R ', 'Exposure to engineering best practices ', 'Superb communication skills, in speech and in writing ', 'Good organizational skills ', 'Deep sense of intellectual curiosity ', 'Authenticity: Share your genuine thoughts and opinions directly. ', 'Courage: Invite and deeply consider challenges and criticism. ', 'Empathy: Be empathetic, communitarian and trustworthy. ']",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
663,1875843931,"University of California, San Francisco","[' BA/BS degree with a major in a related field of quantitative science (e.g. data science, statistics, public health, epidemiology) and experience in project management or clinical research, or an equivalent combination of education and experience', ' Minimum two years of experience', ' Demonstrated proficiency with statistical software languages (R)', ' Demonstrated verbal and written communication skills', ' Knowledge of various study designs and implementation strategies', ' Knowledge of database creation and management', ' Knowledge and familiarity working with large administrative datasets', ' Knowledge and familiarity with SQL', ' Knowledge and familiarity with R Markdown or Jupyter notebooks', ' Knowledge and familiarity with Version Control (git / GitHub)', ' Familiarity with reproducible and transparent research methods and tools', ' Familiar with the process of writing, editing, and reviewing scientific manuscripts', ' Familiar with the process of conducting literature reviews and writing scientific papers', ' Experience and ability to work and interact positively with people from diverse backgrounds', ' Highly organized and able to multitask in a fast-paced environment', ' Independence, planning, and decision making abilities to complete assigned duties', ' Detail oriented; works with a high level of accuracy', , ' Graduate degree in data science, epidemiology, biostatistics, statistics, public health or related field and two to three years of relevant experience, or an equivalent combination of education and experience', ' Understanding of HIPAA and Institutional Review Board (IRB) approval process', ' Prior experience in clinical research or demonstrated research or training experience that translates into a clinical research setting', ' Knowledge of medical and scientific terminology', ]",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
664,1765678647,CCG,"['Experience applying statistics to business contexts. A strong candidate will have previously delivered a wide range of statistical applications covering use cases like business forecasting with autoregressive techniques, customer segmentation with clustering techniques, etc.,', 'Ability to build machine learning applications for both supervised and unsupervised learning use cases,', 'Mastery of at least one of the following Advanced Analytics toolsets: R, Python, Azure Machine Learning, Spark, Alteryx. Proficiency in two or more is preferred.', 'Bachelor’s Degree in MIS, Statistics, CIS, or Analytics,', 'Minimum of 5 years applying advanced analytics techniques in a business setting,', 'Strong mathematical skills, including linear algebra and differential equations,', 'Mastery of advanced SQL concepts,', 'Background in Statistics and/or Economics.', , , 'Master’s Degree in Computational Statistics, Analytics, Economics, Mathematics, CIS, Artificial Intelligence,', 'Minimum of 2 years of experience delivering consulting or project-based work,', 'Deep domain expertise in at least one of the following industries: Retail, Health Care, Education Administration, Industrial Goods, Financial Services, Marketing, Professional Services, Telco, Food Service,', 'Familiarity with various neural network architectures and the common use cases to which they apply.', , , 'Exceptional compensation and benefits ', 'World class collaborative office space ', 'Opportunities for client travel and flexible work arrangements ', 'Company sponsored trips and events ', 'Continuous learning and professional development opportunities', ]",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
665,1887723679,Motif Investing,"[' Bachelors of Science in Computer Science, Statistics, Engineering, Physics, or related quantitative field with strong record of academic achievement', ' 3+ years of experience using machine learning and specifically natural language processing to mine unstructured data, extracting information from documents such as electronic filings, contracts, news, patents etc.', ' Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.', ' Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.', ' Professional experience with one or more of Java, Hibernate, Python, Scala, C/C++.', ' Experience with Numerical / Scientific Python (NumPy, SciPy, Pandas)', ' Knowledge of machine learning pipelines using Scala / Spark or Python / scikit-learn', ' Possess intellectual curiosity and a strong passion for investing and financial markets', , ' Masters degree or higher in Computer Science or related quantitative field with specialization in natural language processing and/or machine learning', ' Experience with distributed computing architectures', ' Experience with tools for statistical computing (e.g. R, NumPy, SciPy).', ' Experience with big data technologies like Apache Spark, Hadoop, Cassandra, etc.', ]",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
666,1852304689,"Continental Technology Solutions,Inc","['8+ yrs of experienced candidate with postgraduate qualification in Statistics (OR Computer Science) from a premier institute', 'Having hands-on experience on advanced analytics concepts and algorithms (e.g. Regression analysis Logistic Regression/Decision Tree, Monte Carlo methods, Survival Analysis, Simulation, Random Forest, Time series analysis etc.)', 'Exposure to tools SPSS, SAS, R, Python', 'Excellent communication skills', 'Excellent critical thinking and problem-solving skills', 'High motivation, good work ethic and maturity']",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
667,1803252511,University of Colorado,"['Define, manage, and execute on data science development process using various tools and technologies, including Google Cloud Platform products and applications for: scope hypothesis formation; data mining, cleaning, and preparation; feature selection; model implementation, validation, and iteration; identifying various data sources.', 'Lead and support predictive modeling, machine learning, and deep learning algorithms, statistical analysis, and data analytics application to provide data analysis insights to researchers and promote additional scientific discovery', 'Work with teams of data engineers, software engineers, and architects to understand and analyze multiple healthcare-related data sets including clinical, genomic, and claims', 'Educate researchers and project team with data science methods and analysis to promote impactful research questions and solutions', 'Develop data analysis results summary reports. Telecommuting is available for this position. If telecommuting, travel to HQ required approximately 60 days per year.', , , 'Master’s degree in Computer Science, Business Administration with Emphasis in Business Analytics, Information Systems, or related', '3 years experience including experience as: IT Senior Professional, ETL Developer, Database Architect, Data Analyst, Applications Engineer, Software Engineer or related, which must include some experience with developing custom code for data manipulation with Python; programming, scripting, and database languages and tools (SQL, PL/SQL, Java, Unix and Windows shell, R, SAS, C/C++); healthcare data models (Epic Clarity, Epic Caboodle, OMOP); AI and machine learning algorithms, cloud technologies and tools (Google Cloud, AWS); and normalized and dimensional data modeling.', , ]",empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
